Customer ID,Order_ID,Purchase Amount (USD),Discount Applied,Promo Code Used,Shipping Type,Season,Product_ID
1303,ORD4302,25,Yes,Yes,Next Day Air,Fall,PROD3303
1304,ORD4303,32,Yes,Yes,Next Day Air,Summer,PROD3304
1305,ORD4304,63,Yes,Yes,2-Day Shipping,Spring,PROD3305
1306,ORD4305,56,Yes,Yes,Express,Spring,PROD3306
1307,ORD4306,33,Yes,Yes,Next Day Air,Winter,PROD3307
1308,ORD4307,32,Yes,Yes,Express,Summer,PROD3308
1309,ORD4308,38,Yes,Yes,Next Day Air,Summer,PROD3309
1310,ORD4309,21,Yes,Yes,Store Pickup,Summer,PROD3310
1311,ORD4310,59,Yes,Yes,Store Pickup,Winter,PROD3311
1312,ORD4311,87,Yes,Yes,Express,Fall,PROD3312
1313,ORD4312,79,Yes,Yes,Store Pickup,Winter,PROD3313
1314,ORD4313,28,Yes,Yes,Free Shipping,Summer,PROD3314
1315,ORD4314,67,Yes,Yes,Free Shipping,Summer,PROD3315
1316,ORD4315,75,Yes,Yes,2-Day Shipping,Spring,PROD3316
1317,ORD4316,32,Yes,Yes,Standard,Spring,PROD3317
1318,ORD4317,43,Yes,Yes,Free Shipping,Spring,PROD3318
1319,ORD4318,93,Yes,Yes,Express,Spring,PROD3319
1320,ORD4319,24,Yes,Yes,Standard,Spring,PROD3320
1321,ORD4320,31,Yes,Yes,Free Shipping,Fall,PROD3321
1322,ORD4321,84,Yes,Yes,Express,Winter,PROD3322
1323,ORD4322,74,Yes,Yes,Next Day Air,Winter,PROD3323
1324,ORD4323,62,Yes,Yes,Standard,Spring,PROD3324
1325,ORD4324,77,Yes,Yes,Free Shipping,Summer,PROD3325
1326,ORD4325,73,Yes,Yes,Express,Summer,PROD3326
1327,ORD4326,50,Yes,Yes,Free Shipping,Spring,PROD3327
1328,ORD4327,40,Yes,Yes,Standard,Winter,PROD3328
1329,ORD4328,97,Yes,Yes,Standard,Winter,PROD3329
1330,ORD4329,63,Yes,Yes,Express,Fall,PROD3330
1331,ORD4330,65,Yes,Yes,Standard,Fall,PROD3331
1332,ORD4331,91,Yes,Yes,Standard,Spring,PROD3332
1333,ORD4332,60,Yes,Yes,Store Pickup,Spring,PROD3333
1334,ORD4333,69,Yes,Yes,Next Day Air,Winter,PROD3334
1335,ORD4334,52,Yes,Yes,Store Pickup,Spring,PROD3335
1336,ORD4335,49,Yes,Yes,2-Day Shipping,Fall,PROD3336
1337,ORD4336,85,Yes,Yes,Store Pickup,Spring,PROD3337
1338,ORD4337,86,Yes,Yes,Express,Spring,PROD3338
1339,ORD4338,51,Yes,Yes,Standard,Winter,PROD3339
1340,ORD4339,56,Yes,Yes,Next Day Air,Winter,PROD3340
1341,ORD4340,72,Yes,Yes,Next Day Air,Fall,PROD3341
1342,ORD4341,27,Yes,Yes,Standard,Fall,PROD3342
1343,ORD4342,43,Yes,Yes,2-Day Shipping,Summer,PROD3343
1344,ORD4343,56,Yes,Yes,Standard,Spring,PROD3344
1345,ORD4344,37,Yes,Yes,Next Day Air,Fall,PROD3345
1346,ORD4345,21,Yes,Yes,Standard,Fall,PROD3346
1347,ORD4346,91,Yes,Yes,Free Shipping,Winter,PROD3347
1348,ORD4347,95,Yes,Yes,2-Day Shipping,Summer,PROD3348
1349,ORD4348,54,Yes,Yes,Standard,Spring,PROD3349
1350,ORD4349,36,Yes,Yes,Next Day Air,Spring,PROD3350
1351,ORD4350,71,Yes,Yes,Next Day Air,Fall,PROD3351
1352,ORD4351,31,Yes,Yes,2-Day Shipping,Summer,PROD3352
1353,ORD4352,89,Yes,Yes,Next Day Air,Spring,PROD3353
1354,ORD4353,83,Yes,Yes,Next Day Air,Winter,PROD3354
1355,ORD4354,42,Yes,Yes,2-Day Shipping,Spring,PROD3355
1356,ORD4355,91,Yes,Yes,2-Day Shipping,Summer,PROD3356
1357,ORD4356,61,Yes,Yes,Free Shipping,Spring,PROD3357
1358,ORD4357,66,Yes,Yes,Next Day Air,Summer,PROD3358
1359,ORD4358,22,Yes,Yes,Store Pickup,Spring,PROD3359
1360,ORD4359,68,Yes,Yes,Store Pickup,Winter,PROD3360
1361,ORD4360,43,Yes,Yes,Express,Fall,PROD3361
1362,ORD4361,32,Yes,Yes,Next Day Air,Fall,PROD3362
1363,ORD4362,46,Yes,Yes,Express,Fall,PROD3363
1364,ORD4363,90,Yes,Yes,Express,Summer,PROD3364
1365,ORD4364,75,Yes,Yes,Express,Fall,PROD3365
1366,ORD4365,69,Yes,Yes,Store Pickup,Winter,PROD3366
1367,ORD4366,40,Yes,Yes,Free Shipping,Fall,PROD3367
1368,ORD4367,63,Yes,Yes,Express,Fall,PROD3368
1369,ORD4368,36,Yes,Yes,Express,Summer,PROD3369
1370,ORD4369,75,Yes,Yes,Standard,Winter,PROD3370
1371,ORD4370,67,Yes,Yes,2-Day Shipping,Summer,PROD3371
1372,ORD4371,64,Yes,Yes,Store Pickup,Spring,PROD3372
1373,ORD4372,61,Yes,Yes,2-Day Shipping,Fall,PROD3373
1374,ORD4373,40,Yes,Yes,Store Pickup,Winter,PROD3374
1375,ORD4374,97,Yes,Yes,Free Shipping,Fall,PROD3375
1376,ORD4375,31,Yes,Yes,2-Day Shipping,Spring,PROD3376
1377,ORD4376,65,Yes,Yes,Free Shipping,Spring,PROD3377
1378,ORD4377,54,Yes,Yes,Next Day Air,Spring,PROD3378
1379,ORD4378,49,Yes,Yes,Free Shipping,Fall,PROD3379
1380,ORD4379,64,Yes,Yes,2-Day Shipping,Fall,PROD3380
1381,ORD4380,35,Yes,Yes,Standard,Winter,PROD3381
1382,ORD4381,86,Yes,Yes,Standard,Winter,PROD3382
1383,ORD4382,55,Yes,Yes,Express,Winter,PROD3383
1384,ORD4383,58,Yes,Yes,Express,Spring,PROD3384
1385,ORD4384,96,Yes,Yes,Standard,Fall,PROD3385
1386,ORD4385,64,Yes,Yes,Store Pickup,Fall,PROD3386
1387,ORD4386,56,Yes,Yes,Next Day Air,Fall,PROD3387
1388,ORD4387,85,Yes,Yes,Standard,Winter,PROD3388
1389,ORD4388,23,Yes,Yes,Express,Spring,PROD3389
1390,ORD4389,72,Yes,Yes,Store Pickup,Fall,PROD3390
1391,ORD4390,38,Yes,Yes,Standard,Summer,PROD3391
1392,ORD4391,29,Yes,Yes,Express,Winter,PROD3392
1393,ORD4392,46,Yes,Yes,Express,Spring,PROD3393
1394,ORD4393,58,Yes,Yes,Express,Spring,PROD3394
1395,ORD4394,43,Yes,Yes,Next Day Air,Fall,PROD3395
1396,ORD4395,32,Yes,Yes,Next Day Air,Spring,PROD3396
1397,ORD4396,30,Yes,Yes,Next Day Air,Winter,PROD3397
1398,ORD4397,67,Yes,Yes,Store Pickup,Summer,PROD3398
1399,ORD4398,45,Yes,Yes,Free Shipping,Summer,PROD3399
1400,ORD4399,81,Yes,Yes,Store Pickup,Winter,PROD3400
1401,ORD4400,23,Yes,Yes,Next Day Air,Fall,PROD3401
1402,ORD4401,59,Yes,Yes,2-Day Shipping,Fall,PROD3402
1403,ORD4402,21,Yes,Yes,Express,Summer,PROD3403
1404,ORD4403,20,Yes,Yes,Store Pickup,Spring,PROD3404
1405,ORD4404,28,Yes,Yes,Next Day Air,Winter,PROD3405
1406,ORD4405,100,Yes,Yes,Store Pickup,Winter,PROD3406
1407,ORD4406,46,Yes,Yes,Express,Spring,PROD3407
1408,ORD4407,61,Yes,Yes,Express,Spring,PROD3408
1409,ORD4408,58,Yes,Yes,Free Shipping,Winter,PROD3409
1410,ORD4409,50,Yes,Yes,Standard,Spring,PROD3410
1411,ORD4410,93,Yes,Yes,Store Pickup,Summer,PROD3411
1412,ORD4411,24,Yes,Yes,Store Pickup,Summer,PROD3412
1413,ORD4412,100,Yes,Yes,2-Day Shipping,Summer,PROD3413
1414,ORD4413,79,Yes,Yes,Store Pickup,Fall,PROD3414
1415,ORD4414,51,Yes,Yes,Store Pickup,Summer,PROD3415
1416,ORD4415,90,Yes,Yes,Free Shipping,Winter,PROD3416
1417,ORD4416,56,Yes,Yes,Free Shipping,Summer,PROD3417
1418,ORD4417,25,Yes,Yes,Standard,Spring,PROD3418
1419,ORD4418,75,Yes,Yes,2-Day Shipping,Summer,PROD3419
1420,ORD4419,75,Yes,Yes,Free Shipping,Summer,PROD3420
1421,ORD4420,53,Yes,Yes,Store Pickup,Summer,PROD3421
1422,ORD4421,100,Yes,Yes,Standard,Spring,PROD3422
1423,ORD4422,27,Yes,Yes,Free Shipping,Fall,PROD3423
1424,ORD4423,60,Yes,Yes,Free Shipping,Fall,PROD3424
1425,ORD4424,23,Yes,Yes,Standard,Fall,PROD3425
1426,ORD4425,40,Yes,Yes,Next Day Air,Winter,PROD3426
1427,ORD4426,38,Yes,Yes,Free Shipping,Summer,PROD3427
1428,ORD4427,90,Yes,Yes,Store Pickup,Summer,PROD3428
1429,ORD4428,97,Yes,Yes,Express,Summer,PROD3429
1430,ORD4429,38,Yes,Yes,Standard,Fall,PROD3430
1431,ORD4430,30,Yes,Yes,Free Shipping,Summer,PROD3431
1432,ORD4431,88,Yes,Yes,Express,Fall,PROD3432
1433,ORD4432,33,Yes,Yes,Express,Winter,PROD3433
1434,ORD4433,60,Yes,Yes,Next Day Air,Winter,PROD3434
1435,ORD4434,64,Yes,Yes,Free Shipping,Summer,PROD3435
1436,ORD4435,95,Yes,Yes,Standard,Fall,PROD3436
1437,ORD4436,83,Yes,Yes,Free Shipping,Winter,PROD3437
1438,ORD4437,97,Yes,Yes,Free Shipping,Winter,PROD3438
1439,ORD4438,38,Yes,Yes,Standard,Spring,PROD3439
1440,ORD4439,48,Yes,Yes,Next Day Air,Summer,PROD3440
1441,ORD4440,76,Yes,Yes,Standard,Spring,PROD3441
1442,ORD4441,25,Yes,Yes,Free Shipping,Summer,PROD3442
1443,ORD4442,92,Yes,Yes,2-Day Shipping,Spring,PROD3443
1444,ORD4443,47,Yes,Yes,Next Day Air,Fall,PROD3444
1445,ORD4444,36,Yes,Yes,Express,Fall,PROD3445
1446,ORD4445,51,Yes,Yes,2-Day Shipping,Fall,PROD3446
1447,ORD4446,35,Yes,Yes,Express,Summer,PROD3447
1448,ORD4447,57,Yes,Yes,Next Day Air,Summer,PROD3448
1449,ORD4448,95,Yes,Yes,Free Shipping,Summer,PROD3449
1450,ORD4449,41,Yes,Yes,Store Pickup,Winter,PROD3450
1451,ORD4450,44,Yes,Yes,Free Shipping,Winter,PROD3451
1452,ORD4451,34,Yes,Yes,Next Day Air,Fall,PROD3452
1453,ORD4452,25,Yes,Yes,2-Day Shipping,Spring,PROD3453
1454,ORD4453,93,Yes,Yes,2-Day Shipping,Winter,PROD3454
1455,ORD4454,50,Yes,Yes,Free Shipping,Winter,PROD3455
1456,ORD4455,79,Yes,Yes,Express,Fall,PROD3456
1457,ORD4456,100,Yes,Yes,Store Pickup,Spring,PROD3457
1458,ORD4457,57,Yes,Yes,Express,Spring,PROD3458
1459,ORD4458,28,Yes,Yes,2-Day Shipping,Spring,PROD3459
1460,ORD4459,35,Yes,Yes,Express,Winter,PROD3460
1461,ORD4460,85,Yes,Yes,Standard,Fall,PROD3461
1462,ORD4461,95,Yes,Yes,2-Day Shipping,Summer,PROD3462
1463,ORD4462,90,Yes,Yes,2-Day Shipping,Summer,PROD3463
1464,ORD4463,49,Yes,Yes,Store Pickup,Summer,PROD3464
1465,ORD4464,92,Yes,Yes,2-Day Shipping,Winter,PROD3465
1466,ORD4465,72,Yes,Yes,Store Pickup,Winter,PROD3466
1467,ORD4466,71,Yes,Yes,Store Pickup,Summer,PROD3467
1468,ORD4467,27,Yes,Yes,Store Pickup,Winter,PROD3468
1469,ORD4468,39,Yes,Yes,Express,Fall,PROD3469
1470,ORD4469,98,Yes,Yes,Standard,Winter,PROD3470
1471,ORD4470,27,Yes,Yes,Next Day Air,Spring,PROD3471
1472,ORD4471,71,Yes,Yes,2-Day Shipping,Spring,PROD3472
1473,ORD4472,24,Yes,Yes,Store Pickup,Spring,PROD3473
1474,ORD4473,63,Yes,Yes,Express,Fall,PROD3474
1475,ORD4474,72,Yes,Yes,Next Day Air,Fall,PROD3475
1476,ORD4475,61,Yes,Yes,Express,Spring,PROD3476
1477,ORD4476,56,Yes,Yes,Next Day Air,Fall,PROD3477
1478,ORD4477,32,Yes,Yes,Standard,Summer,PROD3478
1479,ORD4478,23,Yes,Yes,Free Shipping,Summer,PROD3479
1480,ORD4479,100,Yes,Yes,Standard,Spring,PROD3480
1481,ORD4480,74,Yes,Yes,Express,Fall,PROD3481
1482,ORD4481,33,Yes,Yes,Standard,Spring,PROD3482
1483,ORD4482,67,Yes,Yes,2-Day Shipping,Spring,PROD3483
1484,ORD4483,61,Yes,Yes,Next Day Air,Summer,PROD3484
1485,ORD4484,46,Yes,Yes,Store Pickup,Summer,PROD3485
1486,ORD4485,56,Yes,Yes,Standard,Spring,PROD3486
1487,ORD4486,73,Yes,Yes,Free Shipping,Spring,PROD3487
1488,ORD4487,44,Yes,Yes,Store Pickup,Summer,PROD3488
1489,ORD4488,44,Yes,Yes,Standard,Winter,PROD3489
1490,ORD4489,26,Yes,Yes,Next Day Air,Summer,PROD3490
1491,ORD4490,52,Yes,Yes,Express,Spring,PROD3491
1492,ORD4491,54,Yes,Yes,Free Shipping,Summer,PROD3492
1493,ORD4492,38,Yes,Yes,Free Shipping,Summer,PROD3493
1494,ORD4493,44,Yes,Yes,Standard,Fall,PROD3494
1495,ORD4494,76,Yes,Yes,Next Day Air,Spring,PROD3495
1496,ORD4495,23,Yes,Yes,Next Day Air,Winter,PROD3496
1497,ORD4496,98,Yes,Yes,Standard,Winter,PROD3497
1498,ORD4497,33,Yes,Yes,2-Day Shipping,Spring,PROD3498
1499,ORD4498,32,Yes,Yes,Standard,Summer,PROD3499
1500,ORD4499,85,Yes,Yes,Free Shipping,Fall,PROD3500
1501,ORD4500,69,Yes,Yes,Next Day Air,Summer,PROD3501
1502,ORD4501,55,Yes,Yes,Standard,Spring,PROD3502
1503,ORD4502,66,Yes,Yes,Store Pickup,Summer,PROD3503
1504,ORD4503,30,Yes,Yes,2-Day Shipping,Fall,PROD3504
1505,ORD4504,80,Yes,Yes,Next Day Air,Winter,PROD3505
1506,ORD4505,20,Yes,Yes,Express,Summer,PROD3506
1507,ORD4506,30,Yes,Yes,2-Day Shipping,Fall,PROD3507
1508,ORD4507,86,Yes,Yes,2-Day Shipping,Winter,PROD3508
1509,ORD4508,84,Yes,Yes,Store Pickup,Spring,PROD3509
1510,ORD4509,54,Yes,Yes,Free Shipping,Summer,PROD3510
1511,ORD4510,30,Yes,Yes,Free Shipping,Fall,PROD3511
1512,ORD4511,91,Yes,Yes,Express,Winter,PROD3512
1513,ORD4512,23,Yes,Yes,Standard,Winter,PROD3513
1514,ORD4513,35,Yes,Yes,Free Shipping,Spring,PROD3514
1515,ORD4514,90,Yes,Yes,2-Day Shipping,Winter,PROD3515
1516,ORD4515,93,Yes,Yes,2-Day Shipping,Fall,PROD3516
1517,ORD4516,68,Yes,Yes,Express,Winter,PROD3517
1518,ORD4517,41,Yes,Yes,Standard,Spring,PROD3518
1519,ORD4518,73,Yes,Yes,Next Day Air,Winter,PROD3519
1520,ORD4519,73,Yes,Yes,Next Day Air,Fall,PROD3520
1521,ORD4520,66,Yes,Yes,2-Day Shipping,Summer,PROD3521
1522,ORD4521,59,Yes,Yes,2-Day Shipping,Summer,PROD3522
1523,ORD4522,72,Yes,Yes,Free Shipping,Spring,PROD3523
1524,ORD4523,88,Yes,Yes,2-Day Shipping,Summer,PROD3524
1525,ORD4524,76,Yes,Yes,Free Shipping,Summer,PROD3525
1526,ORD4525,31,Yes,Yes,2-Day Shipping,Winter,PROD3526
1527,ORD4526,22,Yes,Yes,Next Day Air,Summer,PROD3527
1528,ORD4527,75,Yes,Yes,2-Day Shipping,Fall,PROD3528
1529,ORD4528,75,Yes,Yes,Store Pickup,Spring,PROD3529
1530,ORD4529,63,Yes,Yes,Free Shipping,Winter,PROD3530
1531,ORD4530,21,Yes,Yes,Next Day Air,Spring,PROD3531
1532,ORD4531,83,Yes,Yes,Next Day Air,Spring,PROD3532
1533,ORD4532,46,Yes,Yes,Next Day Air,Winter,PROD3533
1534,ORD4533,59,Yes,Yes,2-Day Shipping,Summer,PROD3534
1535,ORD4534,66,Yes,Yes,Free Shipping,Summer,PROD3535
1536,ORD4535,74,Yes,Yes,2-Day Shipping,Fall,PROD3536
1537,ORD4536,82,Yes,Yes,Store Pickup,Summer,PROD3537
1538,ORD4537,89,Yes,Yes,Next Day Air,Spring,PROD3538
1539,ORD4538,65,Yes,Yes,Standard,Fall,PROD3539
1540,ORD4539,55,Yes,Yes,2-Day Shipping,Spring,PROD3540
1541,ORD4540,95,Yes,Yes,Next Day Air,Winter,PROD3541
1542,ORD4541,77,Yes,Yes,Store Pickup,Winter,PROD3542
1543,ORD4542,44,Yes,Yes,Next Day Air,Winter,PROD3543
1544,ORD4543,89,Yes,Yes,Standard,Fall,PROD3544
1545,ORD4544,24,Yes,Yes,Standard,Spring,PROD3545
1546,ORD4545,43,Yes,Yes,Store Pickup,Winter,PROD3546
1547,ORD4546,51,Yes,Yes,Express,Summer,PROD3547
1548,ORD4547,46,Yes,Yes,Standard,Summer,PROD3548
1549,ORD4548,32,Yes,Yes,Store Pickup,Summer,PROD3549
1550,ORD4549,55,Yes,Yes,2-Day Shipping,Spring,PROD3550
1551,ORD4550,26,Yes,Yes,Free Shipping,Summer,PROD3551
1552,ORD4551,29,Yes,Yes,2-Day Shipping,Summer,PROD3552
1553,ORD4552,49,Yes,Yes,Express,Spring,PROD3553
1554,ORD4553,45,Yes,Yes,Free Shipping,Spring,PROD3554
1555,ORD4554,48,Yes,Yes,Standard,Winter,PROD3555
1556,ORD4555,47,Yes,Yes,Free Shipping,Winter,PROD3556
1557,ORD4556,57,Yes,Yes,Standard,Fall,PROD3557
1558,ORD4557,34,Yes,Yes,Next Day Air,Fall,PROD3558
1559,ORD4558,75,Yes,Yes,Express,Fall,PROD3559
1560,ORD4559,94,Yes,Yes,Store Pickup,Fall,PROD3560
1561,ORD4560,84,Yes,Yes,Free Shipping,Winter,PROD3561
1562,ORD4561,38,Yes,Yes,Standard,Summer,PROD3562
1563,ORD4562,75,Yes,Yes,Next Day Air,Winter,PROD3563
1564,ORD4563,44,Yes,Yes,Next Day Air,Fall,PROD3564
1565,ORD4564,33,Yes,Yes,Next Day Air,Summer,PROD3565
1566,ORD4565,93,Yes,Yes,Free Shipping,Fall,PROD3566
1567,ORD4566,99,Yes,Yes,Free Shipping,Winter,PROD3567
1568,ORD4567,33,Yes,Yes,Standard,Spring,PROD3568
1569,ORD4568,76,Yes,Yes,Store Pickup,Spring,PROD3569
1570,ORD4569,63,Yes,Yes,Standard,Summer,PROD3570
1571,ORD4570,41,Yes,Yes,Next Day Air,Winter,PROD3571
1572,ORD4571,88,Yes,Yes,Next Day Air,Winter,PROD3572
1573,ORD4572,92,Yes,Yes,2-Day Shipping,Summer,PROD3573
1574,ORD4573,31,Yes,Yes,2-Day Shipping,Summer,PROD3574
1575,ORD4574,25,Yes,Yes,Free Shipping,Spring,PROD3575
1576,ORD4575,28,Yes,Yes,Next Day Air,Spring,PROD3576
1577,ORD4576,75,Yes,Yes,2-Day Shipping,Spring,PROD3577
1578,ORD4577,34,Yes,Yes,Standard,Spring,PROD3578
1579,ORD4578,97,Yes,Yes,2-Day Shipping,Winter,PROD3579
1580,ORD4579,80,Yes,Yes,Free Shipping,Summer,PROD3580
1581,ORD4580,71,Yes,Yes,Standard,Summer,PROD3581
1582,ORD4581,77,Yes,Yes,Free Shipping,Fall,PROD3582
1583,ORD4582,41,Yes,Yes,Next Day Air,Spring,PROD3583
1584,ORD4583,92,Yes,Yes,Next Day Air,Summer,PROD3584
1585,ORD4584,95,Yes,Yes,Store Pickup,Spring,PROD3585
1586,ORD4585,25,Yes,Yes,Next Day Air,Fall,PROD3586
1587,ORD4586,77,Yes,Yes,Express,Fall,PROD3587
1588,ORD4587,99,Yes,Yes,Free Shipping,Summer,PROD3588
1589,ORD4588,24,Yes,Yes,Next Day Air,Winter,PROD3589
1590,ORD4589,72,Yes,Yes,Store Pickup,Summer,PROD3590
1591,ORD4590,80,Yes,Yes,Free Shipping,Winter,PROD3591
1592,ORD4591,100,Yes,Yes,Next Day Air,Winter,PROD3592
1593,ORD4592,83,Yes,Yes,Free Shipping,Summer,PROD3593
1594,ORD4593,95,Yes,Yes,2-Day Shipping,Spring,PROD3594
1595,ORD4594,41,Yes,Yes,Store Pickup,Summer,PROD3595
1596,ORD4595,35,Yes,Yes,Standard,Spring,PROD3596
1597,ORD4596,30,Yes,Yes,Store Pickup,Fall,PROD3597
1598,ORD4597,21,Yes,Yes,Store Pickup,Winter,PROD3598
1599,ORD4598,85,Yes,Yes,Express,Fall,PROD3599
1600,ORD4599,54,Yes,Yes,2-Day Shipping,Winter,PROD3600
1601,ORD4600,26,Yes,Yes,Next Day Air,Spring,PROD3601
1602,ORD4601,59,Yes,Yes,Store Pickup,Spring,PROD3602
1603,ORD4602,48,Yes,Yes,Free Shipping,Winter,PROD3603
1604,ORD4603,98,Yes,Yes,Next Day Air,Summer,PROD3604
1605,ORD4604,92,Yes,Yes,2-Day Shipping,Summer,PROD3605
1606,ORD4605,46,Yes,Yes,Next Day Air,Winter,PROD3606
1607,ORD4606,21,Yes,Yes,Standard,Spring,PROD3607
1608,ORD4607,72,Yes,Yes,Free Shipping,Fall,PROD3608
1609,ORD4608,58,Yes,Yes,Next Day Air,Fall,PROD3609
1610,ORD4609,93,Yes,Yes,Standard,Fall,PROD3610
1611,ORD4610,31,Yes,Yes,2-Day Shipping,Spring,PROD3611
1612,ORD4611,26,Yes,Yes,Next Day Air,Winter,PROD3612
1613,ORD4612,68,Yes,Yes,Standard,Summer,PROD3613
1614,ORD4613,31,Yes,Yes,Next Day Air,Summer,PROD3614
1615,ORD4614,41,Yes,Yes,Free Shipping,Summer,PROD3615
1616,ORD4615,62,Yes,Yes,Standard,Fall,PROD3616
1617,ORD4616,41,Yes,Yes,Standard,Spring,PROD3617
1618,ORD4617,64,Yes,Yes,Standard,Winter,PROD3618
1619,ORD4618,72,Yes,Yes,Standard,Summer,PROD3619
1620,ORD4619,78,Yes,Yes,Store Pickup,Winter,PROD3620
1621,ORD4620,47,Yes,Yes,2-Day Shipping,Winter,PROD3621
1622,ORD4621,46,Yes,Yes,2-Day Shipping,Summer,PROD3622
1623,ORD4622,43,Yes,Yes,Store Pickup,Winter,PROD3623
1624,ORD4623,58,Yes,Yes,Next Day Air,Summer,PROD3624
1625,ORD4624,32,Yes,Yes,Free Shipping,Winter,PROD3625
1626,ORD4625,45,Yes,Yes,Next Day Air,Winter,PROD3626
1627,ORD4626,35,Yes,Yes,Next Day Air,Summer,PROD3627
1628,ORD4627,21,Yes,Yes,Next Day Air,Winter,PROD3628
1629,ORD4628,64,Yes,Yes,Next Day Air,Winter,PROD3629
1630,ORD4629,88,Yes,Yes,Next Day Air,Spring,PROD3630
1631,ORD4630,48,Yes,Yes,Store Pickup,Summer,PROD3631
1632,ORD4631,36,Yes,Yes,2-Day Shipping,Summer,PROD3632
1633,ORD4632,28,Yes,Yes,2-Day Shipping,Summer,PROD3633
1634,ORD4633,80,Yes,Yes,2-Day Shipping,Spring,PROD3634
1635,ORD4634,23,Yes,Yes,Store Pickup,Summer,PROD3635
1636,ORD4635,24,Yes,Yes,Standard,Summer,PROD3636
1637,ORD4636,22,Yes,Yes,Free Shipping,Fall,PROD3637
1638,ORD4637,21,Yes,Yes,Next Day Air,Spring,PROD3638
1639,ORD4638,51,Yes,Yes,Free Shipping,Spring,PROD3639
1640,ORD4639,65,Yes,Yes,Free Shipping,Summer,PROD3640
1641,ORD4640,51,Yes,Yes,2-Day Shipping,Spring,PROD3641
1642,ORD4641,32,Yes,Yes,Free Shipping,Summer,PROD3642
1643,ORD4642,70,Yes,Yes,Store Pickup,Spring,PROD3643
1644,ORD4643,77,Yes,Yes,2-Day Shipping,Summer,PROD3644
1645,ORD4644,90,Yes,Yes,Next Day Air,Summer,PROD3645
1646,ORD4645,36,Yes,Yes,Standard,Summer,PROD3646
1647,ORD4646,77,Yes,Yes,Standard,Summer,PROD3647
1648,ORD4647,78,Yes,Yes,Store Pickup,Summer,PROD3648
1649,ORD4648,69,Yes,Yes,Express,Summer,PROD3649
1650,ORD4649,63,Yes,Yes,Free Shipping,Summer,PROD3650
1651,ORD4650,36,Yes,Yes,Next Day Air,Winter,PROD3651
1652,ORD4651,80,Yes,Yes,Standard,Winter,PROD3652
1653,ORD4652,35,Yes,Yes,Next Day Air,Summer,PROD3653
1654,ORD4653,93,Yes,Yes,2-Day Shipping,Winter,PROD3654
1655,ORD4654,25,Yes,Yes,Store Pickup,Spring,PROD3655
1656,ORD4655,81,Yes,Yes,Next Day Air,Spring,PROD3656
1657,ORD4656,42,Yes,Yes,2-Day Shipping,Spring,PROD3657
1658,ORD4657,36,Yes,Yes,Store Pickup,Spring,PROD3658
1659,ORD4658,66,Yes,Yes,Store Pickup,Spring,PROD3659
1660,ORD4659,37,Yes,Yes,Next Day Air,Fall,PROD3660
1661,ORD4660,45,Yes,Yes,Standard,Winter,PROD3661
1662,ORD4661,86,Yes,Yes,2-Day Shipping,Summer,PROD3662
1663,ORD4662,24,Yes,Yes,Free Shipping,Winter,PROD3663
1664,ORD4663,22,Yes,Yes,Standard,Summer,PROD3664
1665,ORD4664,53,Yes,Yes,Next Day Air,Spring,PROD3665
1666,ORD4665,41,Yes,Yes,Next Day Air,Fall,PROD3666
1667,ORD4666,64,Yes,Yes,Store Pickup,Summer,PROD3667
1668,ORD4667,40,Yes,Yes,2-Day Shipping,Winter,PROD3668
1669,ORD4668,33,Yes,Yes,Standard,Summer,PROD3669
1670,ORD4669,59,Yes,Yes,Store Pickup,Winter,PROD3670
1671,ORD4670,73,Yes,Yes,Free Shipping,Fall,PROD3671
1672,ORD4671,22,Yes,Yes,Free Shipping,Winter,PROD3672
1673,ORD4672,73,Yes,Yes,Free Shipping,Fall,PROD3673
1674,ORD4673,62,Yes,Yes,Next Day Air,Fall,PROD3674
1675,ORD4674,56,Yes,Yes,Free Shipping,Winter,PROD3675
1676,ORD4675,90,Yes,Yes,Next Day Air,Spring,PROD3676
1677,ORD4676,44,Yes,Yes,Next Day Air,Winter,PROD3677
1678,ORD4677,35,No,No,Next Day Air,Summer,PROD3678
1679,ORD4678,71,No,No,2-Day Shipping,Summer,PROD3679
1680,ORD4679,52,No,No,Next Day Air,Fall,PROD3680
1681,ORD4680,37,No,No,Store Pickup,Summer,PROD3681
1682,ORD4681,95,No,No,2-Day Shipping,Winter,PROD3682
1683,ORD4682,97,No,No,2-Day Shipping,Fall,PROD3683
1684,ORD4683,57,No,No,Next Day Air,Spring,PROD3684
1685,ORD4684,93,No,No,Standard,Spring,PROD3685
1686,ORD4685,48,No,No,Standard,Winter,PROD3686
1687,ORD4686,75,No,No,Store Pickup,Fall,PROD3687
1688,ORD4687,70,No,No,Free Shipping,Winter,PROD3688
1689,ORD4688,26,No,No,Next Day Air,Winter,PROD3689
1690,ORD4689,73,No,No,Store Pickup,Winter,PROD3690
1691,ORD4690,30,No,No,Free Shipping,Summer,PROD3691
1692,ORD4691,61,No,No,Next Day Air,Summer,PROD3692
1693,ORD4692,75,No,No,Standard,Winter,PROD3693
1694,ORD4693,88,No,No,Standard,Fall,PROD3694
1695,ORD4694,67,No,No,Express,Summer,PROD3695
1696,ORD4695,95,No,No,2-Day Shipping,Fall,PROD3696
1697,ORD4696,69,No,No,Free Shipping,Spring,PROD3697
1698,ORD4697,87,No,No,Next Day Air,Fall,PROD3698
1699,ORD4698,41,No,No,Standard,Winter,PROD3699
