Customer ID,Age,Gender,Subscription Status,Location,Previous Purchases,Frequency of Purchases,Payment Method
1477,39,Male,No,Wyoming,18,Monthly,Credit Card
1478,24,Male,No,Oregon,1,Every 3 Months,Credit Card
1479,28,Male,No,Washington,13,Bi-Weekly,PayPal
1480,48,Male,No,Washington,2,Weekly,Debit Card
1481,39,Male,No,New Hampshire,26,Quarterly,Cash
1482,64,Male,No,Maryland,31,Quarterly,Credit Card
1483,28,Male,No,Wisconsin,43,Weekly,Venmo
1484,39,Male,No,Massachusetts,12,Bi-Weekly,PayPal
1485,49,Male,No,Nebraska,22,Every 3 Months,Cash
1486,22,Male,No,Nebraska,3,Fortnightly,Bank Transfer
1487,25,Male,No,Idaho,23,Every 3 Months,Cash
1488,40,Male,No,Arizona,26,Annually,Credit Card
1489,23,Male,No,Hawaii,37,Weekly,Venmo
1490,24,Male,No,Missouri,42,Quarterly,PayPal
1491,66,Male,No,Louisiana,15,Bi-Weekly,Venmo
1492,27,Male,No,Arkansas,10,Quarterly,Venmo
1493,62,Male,No,North Carolina,3,Quarterly,Venmo
1494,70,Male,No,North Dakota,44,Quarterly,Venmo
1495,43,Male,No,Montana,23,Fortnightly,Bank Transfer
1496,45,Male,No,Rhode Island,6,Weekly,PayPal
1497,63,Male,No,Idaho,9,Bi-Weekly,Credit Card
1498,69,Male,No,Michigan,16,Every 3 Months,Debit Card
1499,59,Male,No,Illinois,46,Fortnightly,PayPal
1500,19,Male,No,Georgia,24,Every 3 Months,Cash
1501,63,Male,No,Alabama,22,Monthly,Venmo
1502,37,Male,No,Alaska,13,Every 3 Months,Bank Transfer
1503,37,Male,No,Massachusetts,20,Fortnightly,PayPal
1504,50,Male,No,Michigan,46,Quarterly,Cash
1505,60,Male,No,Alaska,10,Monthly,Cash
1506,46,Male,No,North Dakota,39,Monthly,PayPal
1507,35,Male,No,South Carolina,44,Quarterly,Venmo
1508,66,Male,No,Pennsylvania,7,Annually,Bank Transfer
1509,35,Male,No,Colorado,3,Every 3 Months,Credit Card
1510,20,Male,No,New Hampshire,44,Annually,Credit Card
1511,55,Male,No,Maryland,31,Annually,Credit Card
1512,34,Male,No,Georgia,48,Weekly,Credit Card
1513,60,Male,No,Wisconsin,18,Bi-Weekly,Debit Card
1514,22,Male,No,Texas,27,Monthly,PayPal
1515,26,Male,No,Utah,1,Weekly,Venmo
1516,39,Male,No,Indiana,34,Weekly,Debit Card
1517,20,Male,No,Nevada,5,Bi-Weekly,Bank Transfer
1518,57,Male,No,New Hampshire,12,Quarterly,PayPal
1519,68,Male,No,New York,14,Fortnightly,Cash
1520,50,Male,No,Texas,40,Weekly,Venmo
1521,21,Male,No,Iowa,39,Quarterly,Venmo
1522,29,Male,No,Washington,50,Weekly,Credit Card
1523,38,Male,No,Tennessee,5,Monthly,Venmo
1524,54,Male,No,Georgia,35,Annually,Venmo
1525,22,Male,No,Massachusetts,6,Bi-Weekly,Debit Card
1526,29,Male,No,Oregon,22,Fortnightly,Debit Card
1527,41,Male,No,Oklahoma,27,Monthly,PayPal
1528,26,Male,No,Wisconsin,33,Fortnightly,Bank Transfer
1529,69,Male,No,Oregon,47,Bi-Weekly,Credit Card
1530,20,Male,No,Georgia,48,Bi-Weekly,Venmo
1531,59,Male,No,New Mexico,22,Quarterly,Venmo
1532,63,Male,No,Mississippi,8,Bi-Weekly,Cash
1533,68,Male,No,Wisconsin,5,Every 3 Months,PayPal
1534,50,Male,No,New Hampshire,16,Quarterly,Bank Transfer
1535,55,Male,No,Wyoming,26,Fortnightly,Venmo
1536,36,Male,No,West Virginia,8,Monthly,PayPal
1537,18,Male,No,Michigan,17,Quarterly,Cash
1538,68,Male,No,Alaska,50,Annually,Bank Transfer
1539,56,Male,No,Illinois,22,Bi-Weekly,Bank Transfer
1540,32,Male,No,Hawaii,19,Every 3 Months,Credit Card
1541,28,Male,No,Colorado,14,Monthly,Debit Card
1542,24,Male,No,Illinois,35,Bi-Weekly,Cash
1543,59,Male,No,Hawaii,43,Weekly,Venmo
1544,56,Male,No,Wisconsin,24,Annually,Bank Transfer
1545,30,Male,No,Arkansas,17,Bi-Weekly,PayPal
1546,48,Male,No,Delaware,49,Annually,Cash
1547,60,Male,No,Oregon,17,Annually,Credit Card
1548,46,Male,No,South Carolina,40,Quarterly,PayPal
1549,69,Male,No,Maryland,43,Weekly,PayPal
1550,19,Male,No,Kansas,19,Every 3 Months,Cash
1551,66,Male,No,Arkansas,40,Quarterly,Debit Card
1552,64,Male,No,Minnesota,13,Monthly,Debit Card
1553,54,Male,No,New Mexico,20,Monthly,Debit Card
1554,27,Male,No,Delaware,21,Quarterly,PayPal
1555,64,Male,No,Utah,18,Bi-Weekly,Credit Card
1556,43,Male,No,Ohio,44,Quarterly,Bank Transfer
1557,43,Male,No,Alabama,26,Quarterly,Venmo
1558,27,Male,No,South Dakota,34,Quarterly,PayPal
1559,35,Male,No,New Mexico,24,Every 3 Months,Credit Card
1560,43,Male,No,Oregon,23,Fortnightly,Venmo
1561,57,Male,No,Oregon,3,Weekly,Venmo
1562,50,Male,No,Mississippi,2,Quarterly,Credit Card
1563,37,Male,No,Alabama,23,Bi-Weekly,Credit Card
1564,68,Male,No,Kansas,8,Weekly,Credit Card
1565,22,Male,No,California,30,Every 3 Months,Cash
1566,58,Male,No,Idaho,48,Annually,Venmo
1567,48,Male,No,Wyoming,21,Bi-Weekly,Credit Card
1568,30,Male,No,Minnesota,9,Monthly,Venmo
1569,51,Male,No,Washington,8,Monthly,Venmo
1570,20,Male,No,Hawaii,29,Weekly,PayPal
1571,30,Male,No,Missouri,3,Every 3 Months,Debit Card
1572,28,Male,No,Colorado,11,Fortnightly,Cash
1573,37,Male,No,Washington,16,Monthly,Venmo
1574,36,Male,No,North Dakota,25,Weekly,Debit Card
1575,18,Male,No,Minnesota,32,Bi-Weekly,Bank Transfer
1576,52,Male,No,California,28,Fortnightly,Cash
1577,56,Male,No,Michigan,36,Monthly,PayPal
1578,68,Male,No,Delaware,7,Fortnightly,Debit Card
1579,62,Male,No,California,2,Quarterly,Debit Card
1580,35,Male,No,Oklahoma,6,Monthly,Cash
1581,65,Male,No,North Dakota,30,Annually,Credit Card
1582,69,Male,No,Ohio,46,Quarterly,PayPal
1583,28,Male,No,Hawaii,39,Monthly,Cash
1584,37,Male,No,Maryland,8,Annually,Cash
1585,41,Male,No,Hawaii,46,Quarterly,Venmo
1586,37,Male,No,Alabama,40,Fortnightly,Cash
1587,25,Male,No,Oklahoma,21,Weekly,Debit Card
1588,41,Male,No,Alabama,33,Fortnightly,Venmo
1589,48,Male,No,Vermont,3,Monthly,Cash
1590,42,Male,No,Ohio,48,Weekly,Venmo
1591,54,Male,No,Wisconsin,8,Annually,Cash
1592,18,Male,No,South Dakota,24,Annually,Bank Transfer
1593,56,Male,No,Iowa,10,Every 3 Months,Credit Card
1594,61,Male,No,Maryland,25,Monthly,PayPal
1595,40,Male,No,Colorado,3,Fortnightly,Bank Transfer
1596,34,Male,No,Wisconsin,45,Fortnightly,Cash
1597,42,Male,No,Mississippi,15,Monthly,Bank Transfer
1598,43,Male,No,Mississippi,34,Quarterly,Debit Card
1599,47,Male,No,California,21,Bi-Weekly,Credit Card
1600,48,Male,No,Delaware,22,Bi-Weekly,Venmo
1601,20,Male,No,Montana,24,Weekly,PayPal
1602,65,Male,No,Indiana,33,Monthly,Venmo
1603,54,Male,No,West Virginia,13,Fortnightly,Credit Card
1604,23,Male,No,Iowa,17,Bi-Weekly,Debit Card
1605,18,Male,No,Maine,25,Every 3 Months,Venmo
1606,70,Male,No,Connecticut,15,Bi-Weekly,Bank Transfer
1607,55,Male,No,Kansas,4,Fortnightly,Debit Card
1608,49,Male,No,Vermont,43,Quarterly,Venmo
1609,26,Male,No,Nebraska,12,Bi-Weekly,Cash
1610,33,Male,No,Nevada,3,Monthly,Credit Card
1611,20,Male,No,Tennessee,1,Annually,Credit Card
1612,41,Male,No,Arkansas,6,Monthly,PayPal
1613,18,Male,No,Wisconsin,26,Monthly,Bank Transfer
1614,26,Male,No,Illinois,6,Fortnightly,Credit Card
1615,30,Male,No,Kansas,22,Bi-Weekly,Cash
1616,64,Male,No,New York,45,Bi-Weekly,PayPal
1617,26,Male,No,Colorado,50,Quarterly,Bank Transfer
1618,43,Male,No,Wisconsin,50,Fortnightly,PayPal
1619,63,Male,No,Michigan,39,Quarterly,Venmo
1620,57,Male,No,Hawaii,50,Bi-Weekly,Cash
1621,25,Male,No,Virginia,27,Every 3 Months,Bank Transfer
1622,68,Male,No,Ohio,38,Fortnightly,Venmo
1623,31,Male,No,Missouri,37,Every 3 Months,PayPal
1624,64,Male,No,Indiana,50,Annually,Venmo
1625,38,Male,No,Florida,40,Every 3 Months,Venmo
1626,34,Male,No,Minnesota,3,Bi-Weekly,PayPal
1627,32,Male,No,Nevada,45,Bi-Weekly,Bank Transfer
1628,69,Male,No,Maine,8,Annually,Venmo
1629,45,Male,No,Massachusetts,7,Monthly,PayPal
1630,35,Male,No,North Dakota,13,Quarterly,Credit Card
1631,63,Male,No,New Jersey,29,Every 3 Months,Debit Card
1632,65,Male,No,Indiana,7,Fortnightly,PayPal
1633,35,Male,No,Oregon,50,Every 3 Months,PayPal
1634,54,Male,No,North Dakota,33,Bi-Weekly,Bank Transfer
1635,28,Male,No,South Carolina,30,Every 3 Months,Debit Card
1636,68,Male,No,North Carolina,40,Annually,Cash
1637,58,Male,No,North Dakota,49,Fortnightly,Credit Card
1638,35,Male,No,Massachusetts,32,Fortnightly,Bank Transfer
1639,68,Male,No,Tennessee,18,Weekly,PayPal
1640,41,Male,No,Missouri,50,Annually,Bank Transfer
1641,65,Male,No,Tennessee,13,Weekly,Debit Card
1642,50,Male,No,Colorado,1,Every 3 Months,Bank Transfer
1643,18,Male,No,Mississippi,16,Fortnightly,Bank Transfer
1644,38,Male,No,Ohio,6,Monthly,PayPal
1645,68,Male,No,North Carolina,21,Monthly,PayPal
1646,53,Male,No,Ohio,36,Every 3 Months,Bank Transfer
1647,58,Male,No,Nebraska,20,Every 3 Months,Credit Card
1648,34,Male,No,Hawaii,8,Quarterly,Credit Card
1649,36,Male,No,Oklahoma,22,Monthly,Bank Transfer
1650,58,Male,No,Wisconsin,3,Quarterly,PayPal
1651,60,Male,No,Arkansas,46,Fortnightly,Venmo
1652,59,Male,No,Texas,42,Monthly,Bank Transfer
1653,65,Male,No,New Mexico,1,Fortnightly,Cash
1654,31,Male,No,Colorado,29,Bi-Weekly,Venmo
1655,43,Male,No,Indiana,14,Quarterly,Venmo
1656,37,Male,No,Arizona,4,Monthly,Venmo
1657,21,Male,No,Indiana,41,Every 3 Months,Credit Card
1658,69,Male,No,Indiana,4,Bi-Weekly,Cash
1659,32,Male,No,Alaska,47,Weekly,Debit Card
1660,53,Male,No,Utah,44,Annually,Bank Transfer
1661,59,Male,No,Louisiana,37,Monthly,Venmo
1662,64,Male,No,Iowa,21,Quarterly,Credit Card
1663,63,Male,No,New Mexico,46,Fortnightly,Debit Card
1664,43,Male,No,Maine,1,Bi-Weekly,Cash
1665,19,Male,No,Minnesota,35,Weekly,PayPal
1666,40,Male,No,New Mexico,49,Monthly,Cash
1667,51,Male,No,Arkansas,47,Annually,Cash
1668,51,Male,No,Oklahoma,24,Every 3 Months,Bank Transfer
1669,66,Male,No,Utah,28,Fortnightly,Credit Card
1670,42,Male,No,Wisconsin,22,Quarterly,PayPal
1671,22,Male,No,Utah,20,Weekly,Venmo
1672,31,Male,No,Utah,25,Weekly,PayPal
1673,18,Male,No,South Carolina,15,Quarterly,Debit Card
1674,21,Male,No,Hawaii,49,Bi-Weekly,Debit Card
1675,35,Male,No,Alaska,10,Fortnightly,PayPal
1676,35,Male,No,Colorado,21,Annually,Venmo
1677,27,Male,No,West Virginia,34,Weekly,PayPal
1678,65,Male,No,Oregon,41,Weekly,PayPal
1679,41,Male,No,Ohio,30,Fortnightly,PayPal
1680,60,Male,No,Massachusetts,24,Bi-Weekly,PayPal
1681,61,Male,No,Louisiana,6,Annually,Credit Card
1682,24,Male,No,Virginia,14,Bi-Weekly,Cash
1683,65,Male,No,New York,37,Bi-Weekly,Venmo
1684,23,Male,No,Arkansas,37,Quarterly,Debit Card
1685,30,Male,No,New Mexico,28,Weekly,Cash
1686,33,Male,No,Minnesota,43,Bi-Weekly,Venmo
1687,22,Male,No,Illinois,25,Annually,Credit Card
1688,67,Male,No,Georgia,4,Annually,Venmo
1689,28,Male,No,Mississippi,13,Fortnightly,Credit Card
1690,32,Male,No,North Carolina,32,Monthly,Credit Card
1691,40,Male,No,Nevada,1,Annually,Cash
1692,64,Male,No,Connecticut,4,Annually,Credit Card
1693,56,Male,No,Utah,33,Bi-Weekly,Debit Card
1694,63,Male,No,Tennessee,45,Fortnightly,Venmo
1695,20,Male,No,Mississippi,20,Fortnightly,Credit Card
1696,54,Male,No,Nebraska,1,Fortnightly,Venmo
1697,31,Male,No,West Virginia,7,Bi-Weekly,Bank Transfer
1698,36,Male,No,South Carolina,48,Every 3 Months,Venmo
1699,25,Male,No,Iowa,46,Quarterly,Credit Card
1700,20,Male,No,North Dakota,34,Annually,Bank Transfer
1701,62,Male,No,West Virginia,36,Monthly,Credit Card
1702,69,Male,No,Mississippi,44,Every 3 Months,PayPal
1703,54,Male,No,Alabama,48,Weekly,Debit Card
1704,39,Male,No,California,12,Annually,Venmo
1705,56,Male,No,Idaho,19,Every 3 Months,Bank Transfer
1706,39,Male,No,South Dakota,49,Bi-Weekly,Venmo
1707,37,Male,No,North Dakota,25,Fortnightly,Credit Card
1708,25,Male,No,Nevada,25,Bi-Weekly,Credit Card
1709,35,Male,No,Florida,1,Quarterly,Bank Transfer
1710,45,Male,No,Indiana,19,Annually,Venmo
1711,19,Male,No,Arkansas,7,Quarterly,Debit Card
1712,21,Male,No,North Carolina,19,Monthly,Debit Card
1713,65,Male,No,Illinois,9,Fortnightly,Debit Card
1714,49,Male,No,Missouri,37,Quarterly,Venmo
1715,30,Male,No,South Dakota,15,Monthly,Bank Transfer
1716,23,Male,No,Idaho,30,Bi-Weekly,PayPal
1717,69,Male,No,Connecticut,30,Every 3 Months,Venmo
1718,29,Male,No,Hawaii,16,Bi-Weekly,Cash
1719,54,Male,No,Maryland,14,Every 3 Months,Cash
1720,45,Male,No,Maryland,8,Quarterly,Venmo
1721,25,Male,No,Massachusetts,40,Bi-Weekly,Cash
1722,34,Male,No,Delaware,24,Monthly,Venmo
1723,46,Male,No,Massachusetts,14,Fortnightly,Cash
1724,70,Male,No,New York,39,Annually,Bank Transfer
1725,42,Male,No,Delaware,21,Weekly,PayPal
1726,45,Male,No,Massachusetts,32,Quarterly,Cash
1727,57,Male,No,Indiana,45,Weekly,Credit Card
1728,49,Male,No,Virginia,19,Monthly,Credit Card
1729,23,Male,No,Wyoming,1,Every 3 Months,Debit Card
1730,47,Male,No,Illinois,12,Fortnightly,Venmo
1731,23,Male,No,Alabama,26,Weekly,Cash
1732,21,Male,No,Idaho,12,Monthly,Debit Card
1733,45,Male,No,Rhode Island,36,Every 3 Months,Cash
1734,67,Male,No,New York,22,Annually,Bank Transfer
1735,31,Male,No,Missouri,16,Quarterly,Credit Card
1736,58,Male,No,Texas,31,Annually,Debit Card
1737,57,Male,No,Tennessee,43,Quarterly,Cash
1738,42,Male,No,Ohio,50,Bi-Weekly,Bank Transfer
1739,60,Male,No,Tennessee,37,Weekly,PayPal
1740,21,Male,No,Minnesota,23,Weekly,Credit Card
1741,69,Male,No,Wisconsin,10,Every 3 Months,Cash
1742,41,Male,No,Delaware,20,Monthly,Venmo
1743,51,Male,No,Kansas,18,Every 3 Months,Credit Card
1744,23,Male,No,Missouri,3,Weekly,Debit Card
1745,57,Male,No,Michigan,23,Weekly,PayPal
1746,40,Male,No,West Virginia,27,Weekly,Credit Card
1747,65,Male,No,Alabama,44,Fortnightly,Bank Transfer
1748,61,Male,No,New Hampshire,41,Quarterly,Cash
1749,34,Male,No,Montana,41,Annually,Bank Transfer
1750,43,Male,No,Wyoming,36,Every 3 Months,Credit Card
1751,31,Male,No,Missouri,38,Every 3 Months,Credit Card
1752,57,Male,No,Ohio,34,Annually,PayPal
1753,34,Male,No,South Dakota,14,Quarterly,Debit Card
1754,25,Male,No,Colorado,23,Fortnightly,Venmo
1755,66,Male,No,Massachusetts,18,Fortnightly,Debit Card
1756,56,Male,No,Delaware,45,Monthly,Cash
1757,49,Male,No,New Hampshire,14,Weekly,PayPal
1758,19,Male,No,Michigan,48,Annually,Bank Transfer
1759,27,Male,No,Pennsylvania,17,Bi-Weekly,Debit Card
1760,68,Male,No,Louisiana,1,Weekly,Venmo
1761,20,Male,No,Minnesota,39,Weekly,Credit Card
1762,21,Male,No,Hawaii,24,Weekly,PayPal
1763,36,Male,No,Idaho,41,Fortnightly,Credit Card
1764,37,Male,No,Vermont,28,Annually,Venmo
1765,61,Male,No,Delaware,34,Quarterly,PayPal
1766,68,Male,No,New Mexico,41,Quarterly,Bank Transfer
1767,60,Male,No,Alaska,27,Bi-Weekly,Venmo
1768,69,Male,No,Minnesota,46,Fortnightly,PayPal
1769,25,Male,No,Nebraska,2,Every 3 Months,Venmo
1770,32,Male,No,Alaska,45,Monthly,Credit Card
1771,53,Male,No,Michigan,34,Weekly,Credit Card
1772,46,Male,No,Indiana,9,Annually,Credit Card
1773,58,Male,No,Hawaii,1,Annually,PayPal
1774,21,Male,No,West Virginia,17,Annually,Cash
1775,46,Male,No,New York,6,Weekly,Bank Transfer
1776,18,Male,No,Iowa,12,Bi-Weekly,Bank Transfer
1777,56,Male,No,Arizona,10,Every 3 Months,Bank Transfer
1778,18,Male,No,Minnesota,4,Fortnightly,Cash
1779,49,Male,No,Texas,8,Bi-Weekly,Debit Card
1780,29,Male,No,Virginia,41,Weekly,Bank Transfer
1781,67,Male,No,North Dakota,49,Weekly,Cash
1782,31,Male,No,Iowa,49,Quarterly,PayPal
1783,52,Male,No,Utah,40,Fortnightly,Credit Card
1784,42,Male,No,Ohio,30,Monthly,Cash
1785,32,Male,No,Louisiana,4,Quarterly,Cash
1786,47,Male,No,Iowa,22,Monthly,Bank Transfer
1787,45,Male,No,Maryland,22,Monthly,Debit Card
1788,20,Male,No,Montana,10,Quarterly,Bank Transfer
1789,66,Male,No,Illinois,23,Bi-Weekly,PayPal
1790,52,Male,No,Arizona,43,Quarterly,PayPal
1791,50,Male,No,North Carolina,31,Bi-Weekly,Credit Card
1792,62,Male,No,Montana,38,Annually,Debit Card
1793,38,Male,No,Iowa,22,Every 3 Months,Bank Transfer
1794,65,Male,No,Iowa,45,Every 3 Months,Debit Card
1795,60,Male,No,Ohio,21,Fortnightly,Bank Transfer
1796,68,Male,No,Wisconsin,9,Fortnightly,Debit Card
1797,62,Male,No,South Carolina,34,Weekly,Debit Card
1798,62,Male,No,Oregon,26,Weekly,PayPal
1799,40,Male,No,North Dakota,1,Weekly,Credit Card
1800,32,Male,No,California,47,Weekly,Debit Card
1801,22,Male,No,Mississippi,30,Weekly,Cash
1802,33,Male,No,New Jersey,48,Fortnightly,Credit Card
1803,57,Male,No,Rhode Island,31,Bi-Weekly,Bank Transfer
1804,60,Male,No,New Hampshire,33,Fortnightly,PayPal
1805,30,Male,No,Louisiana,39,Weekly,Debit Card
1806,41,Male,No,Arizona,46,Weekly,Venmo
1807,58,Male,No,Rhode Island,24,Annually,Credit Card
1808,34,Male,No,Vermont,37,Fortnightly,PayPal
1809,67,Male,No,Tennessee,7,Monthly,Credit Card
1810,58,Male,No,Alaska,6,Fortnightly,Credit Card
1811,41,Male,No,Maryland,16,Bi-Weekly,Credit Card
1812,42,Male,No,Wisconsin,33,Annually,Bank Transfer
1813,50,Male,No,Nevada,18,Bi-Weekly,Venmo
1814,40,Male,No,Illinois,24,Weekly,Credit Card
1815,32,Male,No,Montana,24,Quarterly,Debit Card
1816,51,Male,No,New Mexico,48,Every 3 Months,Venmo
1817,26,Male,No,Virginia,4,Weekly,Venmo
1818,32,Male,No,Delaware,20,Weekly,Credit Card
1819,58,Male,No,North Carolina,47,Every 3 Months,Credit Card
1820,51,Male,No,Nevada,50,Quarterly,Cash
1821,19,Male,No,Washington,31,Monthly,PayPal
1822,57,Male,No,Maine,29,Quarterly,Credit Card
1823,66,Male,No,Connecticut,4,Annually,Cash
1824,62,Male,No,Louisiana,40,Bi-Weekly,Cash
1825,58,Male,No,Illinois,31,Monthly,Credit Card
1826,23,Male,No,South Dakota,41,Weekly,Bank Transfer
1827,45,Male,No,Indiana,44,Annually,PayPal
1828,20,Male,No,Vermont,31,Weekly,Cash
1829,33,Male,No,New Hampshire,45,Every 3 Months,Debit Card
1830,30,Male,No,Oregon,50,Quarterly,Venmo
1831,50,Male,No,Kansas,7,Annually,Credit Card
1832,62,Male,No,Maine,5,Every 3 Months,Bank Transfer
1833,69,Male,No,Louisiana,48,Monthly,Debit Card
1834,34,Male,No,Louisiana,19,Fortnightly,Bank Transfer
1835,49,Male,No,Indiana,39,Fortnightly,Venmo
1836,65,Male,No,Kentucky,45,Quarterly,Cash
1837,66,Male,No,South Carolina,35,Monthly,Cash
1838,41,Male,No,Montana,8,Monthly,PayPal
1839,37,Male,No,Vermont,11,Quarterly,Credit Card
1840,32,Male,No,Mississippi,32,Annually,Venmo
1841,42,Male,No,Wyoming,46,Every 3 Months,Cash
1842,31,Male,No,Vermont,7,Every 3 Months,Debit Card
1843,61,Male,No,Alabama,1,Annually,Bank Transfer
1844,36,Male,No,Kentucky,32,Monthly,Bank Transfer
1845,60,Male,No,South Dakota,31,Annually,Venmo
1846,51,Male,No,Delaware,39,Quarterly,Debit Card
1847,68,Male,No,Wisconsin,9,Quarterly,Debit Card
1848,46,Male,No,Arizona,49,Weekly,Debit Card
1849,19,Male,No,Maine,34,Every 3 Months,Credit Card
1850,30,Male,No,New Mexico,35,Monthly,Credit Card
1851,51,Male,No,Wyoming,50,Weekly,Credit Card
1852,28,Male,No,Delaware,4,Fortnightly,Venmo
1853,41,Male,No,Pennsylvania,32,Weekly,Cash
1854,29,Male,No,North Dakota,11,Fortnightly,Bank Transfer
1855,25,Male,No,Kentucky,49,Annually,Credit Card
1856,60,Male,No,Rhode Island,9,Annually,Bank Transfer
1857,63,Male,No,Arizona,30,Bi-Weekly,Venmo
1858,51,Male,No,Colorado,33,Monthly,Cash
1859,22,Male,No,Maine,8,Annually,Venmo
1860,54,Male,No,New Jersey,29,Fortnightly,Credit Card
1861,18,Male,No,Kansas,4,Monthly,Credit Card
1862,29,Male,No,South Dakota,19,Monthly,Bank Transfer
1863,59,Male,No,New Hampshire,10,Fortnightly,Debit Card
1864,25,Male,No,Connecticut,39,Monthly,Venmo
1865,19,Male,No,Wyoming,21,Quarterly,Bank Transfer
1866,56,Male,No,Missouri,12,Monthly,Venmo
1867,31,Male,No,Alaska,9,Fortnightly,Debit Card
1868,45,Male,No,Delaware,20,Quarterly,Debit Card
1869,23,Male,No,Indiana,44,Fortnightly,Bank Transfer
1870,18,Male,No,West Virginia,16,Every 3 Months,PayPal
1871,43,Male,No,Wyoming,27,Fortnightly,Debit Card
1872,56,Male,No,Illinois,14,Every 3 Months,Bank Transfer
1873,43,Male,No,Alaska,24,Monthly,Credit Card
1874,64,Male,No,Wisconsin,49,Weekly,Credit Card
1875,67,Male,No,Indiana,14,Weekly,Cash
1876,63,Male,No,Tennessee,6,Quarterly,Debit Card
1877,54,Male,No,Illinois,20,Quarterly,Credit Card
1878,69,Male,No,Pennsylvania,3,Annually,Cash
1879,34,Male,No,Oklahoma,5,Monthly,Credit Card
1880,56,Male,No,Tennessee,46,Bi-Weekly,Debit Card
1881,34,Male,No,New Jersey,8,Monthly,PayPal
1882,58,Male,No,New Jersey,13,Bi-Weekly,Bank Transfer
1883,44,Male,No,Tennessee,25,Quarterly,Debit Card
1884,25,Male,No,Georgia,39,Fortnightly,PayPal
1885,27,Male,No,Arizona,15,Bi-Weekly,Bank Transfer
1886,26,Male,No,Nevada,35,Monthly,Credit Card
1887,18,Male,No,Arkansas,46,Bi-Weekly,Cash
1888,64,Male,No,North Dakota,3,Monthly,Cash
1889,62,Male,No,South Dakota,48,Weekly,Bank Transfer
1890,59,Male,No,North Carolina,27,Weekly,Debit Card
1891,36,Male,No,Hawaii,5,Weekly,Debit Card
1892,69,Male,No,New Hampshire,48,Quarterly,Venmo
1893,39,Male,No,California,12,Weekly,Bank Transfer
1894,28,Male,No,Delaware,10,Fortnightly,Venmo
1895,42,Male,No,Arizona,48,Bi-Weekly,Credit Card
1896,31,Male,No,Washington,3,Monthly,Debit Card
1897,57,Male,No,Nevada,19,Monthly,Cash
1898,53,Male,No,Alaska,11,Fortnightly,Venmo
1899,59,Male,No,Texas,25,Monthly,PayPal
1900,32,Male,No,New York,42,Weekly,Venmo
1901,65,Male,No,Iowa,34,Quarterly,Debit Card
1902,56,Male,No,Arizona,50,Quarterly,Venmo
1903,31,Male,No,New Mexico,21,Monthly,Bank Transfer
1904,59,Male,No,North Carolina,37,Weekly,Bank Transfer
1905,22,Male,No,Nevada,46,Monthly,PayPal
1906,47,Male,No,Idaho,14,Fortnightly,Debit Card
1907,23,Male,No,Vermont,24,Fortnightly,Bank Transfer
1908,69,Male,No,New Mexico,36,Every 3 Months,Cash
1909,18,Male,No,Georgia,19,Bi-Weekly,Credit Card
1910,50,Male,No,Kentucky,12,Monthly,PayPal
1911,29,Male,No,New York,13,Quarterly,Venmo
1912,65,Male,No,Arizona,32,Bi-Weekly,Credit Card
1913,29,Male,No,Colorado,5,Bi-Weekly,Cash
1914,49,Male,No,Kentucky,29,Annually,Venmo
1915,28,Male,No,Alaska,40,Fortnightly,Venmo
1916,51,Male,No,Alabama,44,Weekly,PayPal
1917,26,Male,No,Connecticut,3,Bi-Weekly,PayPal
1918,38,Male,No,Hawaii,35,Bi-Weekly,Venmo
1919,35,Male,No,Idaho,33,Monthly,PayPal
1920,34,Male,No,Virginia,20,Bi-Weekly,Credit Card
1921,51,Male,No,Connecticut,40,Every 3 Months,Bank Transfer
1922,47,Male,No,Michigan,13,Annually,Cash
1923,18,Male,No,Kentucky,9,Monthly,PayPal
1924,64,Male,No,Nebraska,7,Annually,PayPal
1925,30,Male,No,Michigan,42,Quarterly,Venmo
1926,59,Male,No,Utah,44,Fortnightly,Venmo
1927,66,Male,No,New Mexico,6,Annually,Venmo
1928,40,Male,No,Florida,8,Every 3 Months,Debit Card
1929,25,Male,No,Mississippi,10,Weekly,PayPal
1930,59,Male,No,Hawaii,46,Quarterly,Debit Card
1931,66,Male,No,North Carolina,26,Weekly,Bank Transfer
1932,54,Male,No,Illinois,6,Every 3 Months,PayPal
